name	taxonomy_id	taxonomy_lvl	PM06-C1D01_num	PM06-C1D01_frac	PM06-C1D02_num	PM06-C1D02_frac	PM06-C1D15_num	PM06-C1D15_frac	PM06-C1D36_num	PM06-C1D36_frac	PM06-S1_num	PM06-S1_frac
Pseudomonas sp. CMR12a	658629	S	0	0.00000	15	0.00000	11	0.00000	28	0.00001	0	0.00000
Pseudomonas sp. CC6-YY-74	1930532	S	0	0.00000	9	0.00000	11	0.00000	43	0.00001	1	0.00000
Pseudomonas sp. DTU12.3	2073078	S	0	0.00000	8	0.00000	7	0.00000	33	0.00001	0	0.00000
Pseudomonas sp. S49	1573720	S	0	0.00000	11	0.00000	15	0.00000	32	0.00001	0	0.00000
Pseudomonas sp. DG56-2	2320270	S	0	0.00000	7	0.00000	12	0.00000	22	0.00000	0	0.00000
Pseudomonas sp. J380	2605424	S	0	0.00000	8	0.00000	1	0.00000	20	0.00000	0	0.00000
Pseudomonas sp. S34	1573718	S	0	0.00000	5	0.00000	6	0.00000	10	0.00000	0	0.00000
Pseudomonas sp. LH1G9	2083055	S	0	0.00000	5	0.00000	1	0.00000	5	0.00000	0	0.00000
Pseudomonas sp. ATCC 13867	1294143	S	0	0.00000	5	0.00000	12	0.00000	19	0.00000	1	0.00000
Pseudomonas sp. FGI182	1259844	S	0	0.00000	4	0.00000	1	0.00000	6	0.00000	0	0.00000
Pseudomonas sp. St29	1500687	S	0	0.00000	5	0.00000	0	0.00000	2	0.00000	0	0.00000
Pseudomonas sp. DY-1	1755504	S	0	0.00000	3	0.00000	3	0.00000	6	0.00000	0	0.00000
Pseudomonas sp. 31-12	2201356	S	0	0.00000	3	0.00000	0	0.00000	1	0.00000	0	0.00000
Pseudomonas sp. S-6-2	1931241	S	0	0.00000	3	0.00000	5	0.00000	9	0.00000	0	0.00000
Pseudomonas sp. ABC1	2748080	S	0	0.00000	3	0.00000	2	0.00000	5	0.00000	0	0.00000
Pseudomonas sp. R2A2	2213057	S	0	0.00000	2	0.00000	4	0.00000	5	0.00000	0	0.00000
Pseudomonas sp. NIBRBAC000502773	2590776	S	0	0.00000	2	0.00000	2	0.00000	10	0.00000	0	0.00000
Pseudomonas sp. SNU WT1	2518644	S	0	0.00000	2	0.00000	1	0.00000	3	0.00000	3	0.00000
Pseudomonas sp. B11D7D	2735906	S	0	0.00000	2	0.00000	7	0.00000	8	0.00000	0	0.00000
Pseudomonas sp. MRSN12121	1611770	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	7	0.00000
Pseudomonas sp. 11K1	2505979	S	0	0.00000	1	0.00000	0	0.00000	1	0.00000	0	0.00000
Pseudomonas sp. BIOMIG1BAC	1758730	S	0	0.00000	1	0.00000	8	0.00000	0	0.00000	4	0.00000
Pseudomonas sp. NC02	2067572	S	0	0.00000	1	0.00000	1	0.00000	8	0.00000	0	0.00000
Pseudomonas sp. Z003-0.4C(8344-21)	1855380	S	0	0.00000	1	0.00000	3	0.00000	1	0.00000	0	0.00000
Pseudomonas sp. SCB32	2653853	S	0	0.00000	1	0.00000	2	0.00000	8	0.00000	0	0.00000
Pseudomonas sp. B10	118613	S	0	0.00000	1	0.00000	6	0.00000	1	0.00000	0	0.00000
Pseudomonas sp. ADAK22	2730851	S	0	0.00000	1	0.00000	0	0.00000	2	0.00000	0	0.00000
Pseudomonas sp. CMR5c	658630	S	0	0.00000	1	0.00000	0	0.00000	5	0.00000	0	0.00000
Pseudomonas sp. SK	2729423	S	0	0.00000	1	0.00000	9	0.00000	2	0.00000	0	0.00000
Pseudomonas sp. gcc21	2726989	S	0	0.00000	1	0.00000	2	0.00000	3	0.00000	0	0.00000
Pseudomonas sp. R3-52-08	1173284	S	0	0.00000	2	0.00000	0	0.00000	7	0.00000	0	0.00000
Pseudomonas sp. URMO17WK12:I11	1283291	S	0	0.00000	1	0.00000	3	0.00000	4	0.00000	0	0.00000
Pseudomonas sp. LTJR-52	2479392	S	0	0.00000	1	0.00000	4	0.00000	6	0.00000	1	0.00000
Pseudomonas sp. 02C 26	2054914	S	0	0.00000	1	0.00000	3	0.00000	4	0.00000	0	0.00000
Pseudomonas brenneri	129817	S	0	0.00000	18	0.00000	7	0.00000	10	0.00000	0	0.00000
Pseudomonas mucidolens	46679	S	0	0.00000	9	0.00000	4	0.00000	5	0.00000	1	0.00000
Pseudomonas corrugata	47879	S	0	0.00000	4	0.00000	1	0.00000	8	0.00000	0	0.00000
Pseudomonas migulae	78543	S	0	0.00000	3	0.00000	4	0.00000	12	0.00000	1	0.00000
Pseudomonas poae	200451	S	0	0.00000	2	0.00000	1	0.00000	4	0.00000	0	0.00000
Pseudomonas luteola	47886	S	0	0.00000	3	0.00000	3	0.00000	4	0.00000	1	0.00000
Pseudomonas furukawaii	1149133	S	0	0.00000	24	0.00000	4	0.00000	21	0.00000	0	0.00000
Pseudomonas alcaligenes	43263	S	0	0.00000	4	0.00000	1	0.00000	6	0.00000	2	0.00000
Pseudomonas fulva	47880	S	0	0.00000	1	0.00000	0	0.00000	1	0.00000	1	0.00000
Pseudomonas asturiensis	1190415	S	0	0.00000	60	0.00001	11	0.00000	20	0.00000	0	0.00000
Pseudomonas viridiflava	33069	S	0	0.00000	12	0.00000	4	0.00000	10	0.00000	0	0.00000
Pseudomonas coronafaciens	53409	S	0	0.00000	2	0.00000	8	0.00000	14	0.00000	0	0.00000
Pseudomonas pohangensis	364197	S	0	0.00000	27	0.00001	11	0.00000	20	0.00000	0	0.00000
Pseudomonas versuta	1788301	S	0	0.00000	27	0.00001	17	0.00000	13	0.00000	0	0.00000
Pseudomonas reinekei	395598	S	0	0.00000	24	0.00000	6	0.00000	13	0.00000	0	0.00000
Pseudomonas psychrotolerans	237610	S	0	0.00000	22	0.00000	26	0.00001	25	0.00000	0	0.00000
Pseudomonas cremoricolorata	157783	S	0	0.00000	15	0.00000	7	0.00000	25	0.00000	4	0.00000
Pseudomonas saudiphocaensis	1499686	S	0	0.00000	13	0.00000	19	0.00001	28	0.00001	0	0.00000
Pseudomonas agarici	46677	S	0	0.00000	12	0.00000	2	0.00000	7	0.00000	0	0.00000
Pseudomonas sihuiensis	1274359	S	0	0.00000	8	0.00000	4	0.00000	19	0.00000	0	0.00000
Pseudomonas pelagia	553151	S	0	0.00000	4	0.00000	7	0.00000	2	0.00000	0	0.00000
Pseudomonas yamanorum	515393	S	0	0.00000	4	0.00000	0	0.00000	13	0.00000	1	0.00000
Pseudomonas silesiensis	1853130	S	0	0.00000	3	0.00000	4	0.00000	7	0.00000	0	0.00000
Pseudomonas rhizosphaerae	216142	S	0	0.00000	3	0.00000	2	0.00000	12	0.00000	0	0.00000
Pseudomonas guangdongensis	1245526	S	0	0.00000	2	0.00000	1	0.00000	1	0.00000	0	0.00000
Pseudomonas brassicacearum	930166	S	0	0.00000	2	0.00000	11	0.00000	14	0.00000	1	0.00000
Pseudomonas graminis	158627	S	0	0.00000	2	0.00000	2	0.00000	4	0.00000	0	0.00000
Pseudomonas lini	163011	S	0	0.00000	2	0.00000	1	0.00000	0	0.00000	0	0.00000
Pseudomonas palleroniana	191390	S	0	0.00000	1	0.00000	0	0.00000	4	0.00000	0	0.00000
Pseudomonas prosekii	1148509	S	0	0.00000	1	0.00000	0	0.00000	6	0.00000	0	0.00000
Pseudomonas extremaustralis	359110	S	0	0.00000	1	0.00000	3	0.00000	1	0.00000	0	0.00000
Pseudomonas salegens	1434072	S	0	0.00000	1	0.00000	3	0.00000	14	0.00000	0	0.00000
Acinetobacter sp. NEB 394	2743575	S	0	0.00000	1	0.00000	0	0.00000	10	0.00000	0	0.00000
Acinetobacter sp. FDAARGOS_724	2545797	S	0	0.00000	1	0.00000	6	0.00000	2	0.00000	0	0.00000
Acinetobacter ursingii	108980	S	0	0.00000	2	0.00000	0	0.00000	4	0.00000	14	0.00000
Acinetobacter dispersus	70348	S	0	0.00000	2	0.00000	10	0.00000	14	0.00000	0	0.00000
Acinetobacter venetianus	52133	S	0	0.00000	2	0.00000	3	0.00000	9	0.00000	0	0.00000
Acinetobacter soli	487316	S	0	0.00000	1	0.00000	1	0.00000	1	0.00000	0	0.00000
Psychrobacter sp. G	571800	S	0	0.00000	19	0.00000	7	0.00000	12	0.00000	0	0.00000
Xanthomonas fragariae	48664	S	0	0.00000	24	0.00000	7	0.00000	18	0.00000	0	0.00000
Xanthomonas phaseoli	1985254	S	0	0.00000	28	0.00001	9	0.00000	13	0.00000	8	0.00000
Xanthomonas cucurbitae	56453	S	0	0.00000	11	0.00000	7	0.00000	35	0.00001	0	0.00000
Xanthomonas euvesicatoria	456327	S	0	0.00000	8	0.00000	12	0.00000	37	0.00001	0	0.00000
Xanthomonas cassavae	56450	S	0	0.00000	2	0.00000	1	0.00000	2	0.00000	0	0.00000
Xanthomonas sacchari	56458	S	0	0.00000	1	0.00000	0	0.00000	13	0.00000	0	0.00000
Xanthomonas theicola	56464	S	0	0.00000	1	0.00000	1	0.00000	0	0.00000	1	0.00000
Stenotrophomonas sp. ZAC14D2_NAIMI4_6	2072406	S	0	0.00000	2	0.00000	1	0.00000	7	0.00000	0	0.00000
Stenotrophomonas sp. NA06056	2742129	S	0	0.00000	5	0.00000	3	0.00000	12	0.00000	0	0.00000
Stenotrophomonas sp. WZN-1	2005046	S	0	0.00000	7	0.00000	0	0.00000	0	0.00000	2	0.00000
Stenotrophomonas sp. Pemsol	2040586	S	0	0.00000	8	0.00000	2	0.00000	9	0.00000	0	0.00000
Stenotrophomonas sp. LM091	1904944	S	0	0.00000	1	0.00000	4	0.00000	2	0.00000	2	0.00000
Lysobacter sp. HDW10	2714936	S	0	0.00000	53	0.00001	13	0.00000	39	0.00001	0	0.00000
Lysobacter sp. TY2-98	2290922	S	0	0.00000	8	0.00000	4	0.00000	3	0.00000	0	0.00000
Lysobacter sp. II4	2763317	S	0	0.00000	3	0.00000	0	0.00000	5	0.00000	0	0.00000
Lysobacter capsici	435897	S	0	0.00000	36	0.00001	30	0.00001	72	0.00001	0	0.00000
Lysobacter antibioticus	84531	S	0	0.00000	18	0.00000	28	0.00001	74	0.00001	0	0.00000
Lysobacter alkalisoli	2591633	S	0	0.00000	13	0.00000	4	0.00000	31	0.00001	0	0.00000
Lysobacter gummosus	262324	S	0	0.00000	7	0.00000	15	0.00000	17	0.00000	0	0.00000
Lysobacter maris	1605891	S	0	0.00000	1	0.00000	2	0.00000	7	0.00000	0	0.00000
Pseudoxanthomonas mexicana	128785	S	0	0.00000	6	0.00000	4	0.00000	21	0.00000	0	0.00000
Luteimonas sp. YGD11-2	2508168	S	0	0.00000	8	0.00000	1	0.00000	9	0.00000	0	0.00000
Luteimonas granuli	1176533	S	0	0.00000	5	0.00000	3	0.00000	7	0.00000	0	0.00000
Pseudolysobacter antarcticus	2511995	S	0	0.00000	3	0.00000	6	0.00000	7	0.00000	0	0.00000
Dokdonella koreensis	323415	S	0	0.00000	145	0.00003	35	0.00001	278	0.00005	0	0.00000
Dyella japonica	231455	S	0	0.00000	2	0.00000	1	0.00000	4	0.00000	0	0.00000
Frateuria aurantia	81475	S	0	0.00000	13	0.00000	7	0.00000	19	0.00000	0	0.00000
Marinobacter sp. NP-4(2019)	2488665	S	0	0.00000	42	0.00001	7	0.00000	33	0.00001	0	0.00000
Marinobacter sp. LQ44	1749259	S	0	0.00000	31	0.00001	16	0.00000	28	0.00001	0	0.00000
Marinobacter sp. LV10R510-11A	1415568	S	0	0.00000	13	0.00000	6	0.00000	9	0.00000	0	0.00000
Marinobacter sp. es.042	1761794	S	0	0.00000	5	0.00000	3	0.00000	21	0.00000	0	0.00000
Marinobacter sp. Arc7-DN-1	2304594	S	0	0.00000	3	0.00000	9	0.00000	14	0.00000	0	0.00000
Marinobacter sp. BSs20148	490759	S	0	0.00000	3	0.00000	2	0.00000	4	0.00000	0	0.00000
Marinobacter fonticola	2603215	S	0	0.00000	2	0.00000	4	0.00000	9	0.00000	1	0.00000
Marinobacter adhaerens	1033846	S	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000
Alteromonas sp. 76-1	2358187	S	0	0.00000	6	0.00000	0	0.00000	1	0.00000	0	0.00000
Alteromonas stellipolaris	233316	S	0	0.00000	5	0.00000	0	0.00000	12	0.00000	0	0.00000
Salinimonas lutimaris	914153	S	0	0.00000	3	0.00000	6	0.00000	9	0.00000	0	0.00000
Agarivorans gilvus	680279	S	0	0.00000	2	0.00000	4	0.00000	3	0.00000	4	0.00000
Shewanella sp. MR-7	60481	S	0	0.00000	8	0.00000	0	0.00000	0	0.00000	0	0.00000
Shewanella polaris	2588449	S	0	0.00000	66	0.00001	36	0.00001	43	0.00001	1	0.00000
Shewanella khirikhana	1965282	S	0	0.00000	5	0.00000	5	0.00000	4	0.00000	0	0.00000
Shewanella amazonensis	60478	S	0	0.00000	1	0.00000	4	0.00000	4	0.00000	0	0.00000
Pseudoalteromonas sp. Xi13	2490635	S	0	0.00000	4	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudoalteromonas sp. SM9913	234831	S	0	0.00000	2	0.00000	0	0.00000	9	0.00000	0	0.00000
Pseudoalteromonas sp. JSTW	2752475	S	0	0.00000	3	0.00000	13	0.00000	14	0.00000	0	0.00000
Pseudoalteromonas nigrifaciens	28109	S	0	0.00000	12	0.00000	21	0.00001	64	0.00001	0	0.00000
Pseudoalteromonas ruthenica	151081	S	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000
Colwellia beringensis	1967665	S	0	0.00000	6	0.00000	4	0.00000	6	0.00000	0	0.00000
Idiomarina sp. X4	2055892	S	0	0.00000	8	0.00000	1	0.00000	1	0.00000	0	0.00000
Idiomarina sp. OT37-5b	2100422	S	0	0.00000	7	0.00000	2	0.00000	22	0.00000	0	0.00000
Halomonas sp. HL-93	1666906	S	0	0.00000	43	0.00001	6	0.00000	93	0.00002	0	0.00000
Halomonas sp. 1513	1883416	S	0	0.00000	36	0.00001	19	0.00001	62	0.00001	0	0.00000
Halomonas sp. THAF5a	2587844	S	0	0.00000	24	0.00000	14	0.00000	22	0.00000	0	0.00000
Halomonas sp. BC-M4-5	2497861	S	0	0.00000	15	0.00000	13	0.00000	42	0.00001	1	0.00000
Halomonas sp. THAF12	2587849	S	0	0.00000	16	0.00000	12	0.00000	7	0.00000	0	0.00000
Halomonas sp. NBT06E8	2609667	S	0	0.00000	11	0.00000	4	0.00000	28	0.00001	0	0.00000
Halomonas sp. Y2R2	2562282	S	0	0.00000	4	0.00000	6	0.00000	12	0.00000	0	0.00000
Halomonas sp. JS92-SW72	2306583	S	0	0.00000	3	0.00000	0	0.00000	3	0.00000	1	0.00000
Halomonas subglaciescola	29571	S	0	0.00000	39	0.00001	15	0.00000	40	0.00001	0	0.00000
Halomonas meridiana	29570	S	0	0.00000	21	0.00000	18	0.00001	51	0.00001	2	0.00000
Halomonas beimenensis	475662	S	0	0.00000	12	0.00000	8	0.00000	37	0.00001	0	0.00000
Halomonas hydrothermalis	115561	S	0	0.00000	15	0.00000	8	0.00000	4	0.00000	1	0.00000
Halomonas chromatireducens	507626	S	0	0.00000	3	0.00000	2	0.00000	12	0.00000	0	0.00000
Halotalea alkalilenta	376489	S	0	0.00000	28	0.00001	7	0.00000	19	0.00000	0	0.00000
Kushneria marisflavi	157779	S	0	0.00000	11	0.00000	3	0.00000	10	0.00000	0	0.00000
Kushneria konosiri	698828	S	0	0.00000	3	0.00000	6	0.00000	18	0.00000	1	0.00000
Zymobacter palmae	33074	S	0	0.00000	7	0.00000	8	0.00000	20	0.00000	0	0.00000
Salinicola tamaricis	1771309	S	0	0.00000	2	0.00000	3	0.00000	3	0.00000	0	0.00000
Alcanivorax xenomutans	1094342	S	0	0.00000	30	0.00001	17	0.00000	24	0.00000	0	0.00000
Hahella chejuensis	158327	S	0	0.00000	7	0.00000	2	0.00000	19	0.00000	0	0.00000
Vibrio sp. Scap24	2589990	S	0	0.00000	1	0.00000	2	0.00000	2	0.00000	0	0.00000
Vibrio crassostreae	246167	S	0	0.00000	12	0.00000	3	0.00000	20	0.00000	0	0.00000
Vibrio spartinae	1918945	S	0	0.00000	5	0.00000	4	0.00000	5	0.00000	0	0.00000
Vibrio hyugaensis	1534743	S	0	0.00000	4	0.00000	8	0.00000	0	0.00000	0	0.00000
Vibrio breoganii	553239	S	0	0.00000	3	0.00000	1	0.00000	0	0.00000	0	0.00000
Vibrio cyclitrophicus	47951	S	0	0.00000	3	0.00000	3	0.00000	3	0.00000	0	0.00000
Vibrio atlanticus	693153	S	0	0.00000	1	0.00000	0	0.00000	3	0.00000	2	0.00000
Salinivibrio sp. YCSC6	2003370	S	0	0.00000	13	0.00000	0	0.00000	39	0.00001	0	0.00000
Aeromonas sp. CA23	2033032	S	0	0.00000	3	0.00000	2	0.00000	8	0.00000	2	0.00000
Aeromonas sp. CU5	2033033	S	0	0.00000	1	0.00000	0	0.00000	3	0.00000	0	0.00000
Teredinibacter turnerae	2426	S	0	0.00000	37	0.00001	8	0.00000	32	0.00001	0	0.00000
Teredinibacter sp. Bs08	2731755	S	0	0.00000	26	0.00000	11	0.00000	24	0.00000	0	0.00000
Simiduia agarivorans	447471	S	0	0.00000	10	0.00000	11	0.00000	22	0.00000	0	0.00000
Microbulbifer aggregans	1769779	S	0	0.00000	4	0.00000	7	0.00000	10	0.00000	0	0.00000
Halioglobus maricola	2601894	S	0	0.00000	2	0.00000	0	0.00000	9	0.00000	0	0.00000
Thioalkalivibrio paradoxus	108010	S	0	0.00000	16	0.00000	1	0.00000	15	0.00000	0	0.00000
Ectothiorhodospiraceae bacterium 2226	2740164	S	0	0.00000	33	0.00001	12	0.00000	35	0.00001	0	0.00000
Ectothiorhodospira sp. BSL-9	1442136	S	0	0.00000	7	0.00000	6	0.00000	14	0.00000	0	0.00000
Spiribacter roseus	1855875	S	0	0.00000	5	0.00000	1	0.00000	3	0.00000	0	0.00000
Spiribacter salinus	1335746	S	0	0.00000	1	0.00000	7	0.00000	9	0.00000	0	0.00000
Spiribacter curvatus	1335757	S	0	0.00000	1	0.00000	5	0.00000	2	0.00000	0	0.00000
Chromatiaceae bacterium No.7	2699430	S	0	0.00000	5	0.00000	2	0.00000	7	0.00000	1	0.00000
Marichromatium purpuratum	37487	S	0	0.00000	6	0.00000	10	0.00000	28	0.00001	0	0.00000
Thermochromatium tepidum	1050	S	0	0.00000	4	0.00000	7	0.00000	15	0.00000	1	0.00000
Granulosicoccus antarcticus	437505	S	0	0.00000	22	0.00000	13	0.00000	21	0.00000	0	0.00000
Halothiobacillus sp. LS2	1860122	S	0	0.00000	12	0.00000	11	0.00000	7	0.00000	0	0.00000
Actinobacillus indolicus	51049	S	0	0.00000	12	0.00000	14	0.00000	24	0.00000	2	0.00000
Mannheimia sp. USDA-ARS-USMARC-1261	1432056	S	0	0.00000	4	0.00000	0	0.00000	1	0.00000	0	0.00000
Pasteurella dagmatis	754	S	0	0.00000	1	0.00000	3	0.00000	0	0.00000	0	0.00000
Pasteurellaceae bacterium Orientalotternb1	1524976	S	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000
Vespertiliibacter pulmonis	1443036	S	0	0.00000	1	0.00000	0	0.00000	1	0.00000	0	0.00000
[Pasteurella] aerogenes	749	S	0	0.00000	1	0.00000	4	0.00000	1	0.00000	1	0.00000
Legionella cherrii	28084	S	0	0.00000	2	0.00000	2	0.00000	8	0.00000	0	0.00000
Legionella geestiana	45065	S	0	0.00000	2	0.00000	1	0.00000	3	0.00000	0	0.00000
Candidatus Rickettsiella viridis	676208	S	0	0.00000	2	0.00000	0	0.00000	11	0.00000	1	0.00000
Coxiella burnetii	777	S	0	0.00000	1	0.00000	5	0.00000	0	0.00000	0	0.00000
Thiomicrospira aerophila	92245	S	0	0.00000	1	0.00000	6	0.00000	8	0.00000	0	0.00000
Thiomicrospira sp. S5	1803865	S	0	0.00000	4	0.00000	4	0.00000	7	0.00000	0	0.00000
Cycloclasticus sp. P1	385025	S	0	0.00000	1	0.00000	0	0.00000	4	0.00000	0	0.00000
Francisella orientalis	299583	S	0	0.00000	6	0.00000	0	0.00000	7	0.00000	0	0.00000
Allofrancisella guangzhouensis	594679	S	0	0.00000	1	0.00000	2	0.00000	4	0.00000	0	0.00000
Methylomonas sp. LW13	107637	S	0	0.00000	8	0.00000	12	0.00000	30	0.00001	0	0.00000
Methylomonas koyamae	702114	S	0	0.00000	13	0.00000	0	0.00000	26	0.00001	0	0.00000
Methylovulum psychrotolerans	1704499	S	0	0.00000	13	0.00000	6	0.00000	23	0.00000	0	0.00000
Methylomonas clara	417	S	0	0.00000	2	0.00000	8	0.00000	6	0.00000	0	0.00000
Pseudohongiella spirulinae	1249552	S	0	0.00000	18	0.00000	5	0.00000	6	0.00000	2	0.00000
Sinimarinibacterium sp. NLF-5-8	2698684	S	0	0.00000	18	0.00000	2	0.00000	17	0.00000	0	0.00000
Solimonas sp. K1W22B-7	2303331	S	0	0.00000	15	0.00000	8	0.00000	18	0.00000	0	0.00000
Steroidobacter denitrificans	465721	S	0	0.00000	1	0.00000	2	0.00000	2	0.00000	0	0.00000
gamma proteobacterium SS-5	947516	S	0	0.00000	1	0.00000	5	0.00000	8	0.00000	2	0.00000
Gammaproteobacteria bacterium ESL0073	2070539	S	0	0.00000	1	0.00000	2	0.00000	0	0.00000	0	0.00000
Desulfovibrio sp. G11	631220	S	0	0.00000	363	0.00007	179	0.00005	62	0.00001	0	0.00000
Desulfovibrio sp. IOR2	2583823	S	0	0.00000	37	0.00001	27	0.00001	33	0.00001	6	0.00000
Desulfovibrio sp. DSM 107105	2661838	S	0	0.00000	6	0.00000	6	0.00000	0	0.00000	0	0.00000
Desulfovibrio magneticus	184917	S	0	0.00000	8	0.00000	6	0.00000	14	0.00000	0	0.00000
Pseudodesulfovibrio aespoeensis	182210	S	0	0.00000	45	0.00001	18	0.00001	73	0.00001	0	0.00000
Pseudodesulfovibrio profundus	57320	S	0	0.00000	6	0.00000	5	0.00000	5	0.00000	0	0.00000
Desulfohalobium retbaense	45663	S	0	0.00000	9	0.00000	9	0.00000	4	0.00000	0	0.00000
Geobacter sp. M21	443144	S	0	0.00000	33	0.00001	10	0.00000	22	0.00000	0	0.00000
Geobacter bemidjiensis	225194	S	0	0.00000	37	0.00001	21	0.00001	65	0.00001	0	0.00000
Geobacter bremensis	60035	S	0	0.00000	7	0.00000	7	0.00000	13	0.00000	0	0.00000
Pelobacter acetylenicus	29542	S	0	0.00000	70	0.00001	20	0.00001	52	0.00001	0	0.00000
Myxococcus stipitatus	83455	S	0	0.00000	37	0.00001	20	0.00001	41	0.00001	0	0.00000
Myxococcus hansupus	1297742	S	0	0.00000	27	0.00001	25	0.00001	33	0.00001	0	0.00000
Cystobacter fuscus	43	S	0	0.00000	58	0.00001	31	0.00001	52	0.00001	0	0.00000
Stigmatella aurantiaca	41	S	0	0.00000	3	0.00000	6	0.00000	16	0.00000	0	0.00000
Melittangium boletus	83453	S	0	0.00000	1	0.00000	6	0.00000	8	0.00000	0	0.00000
Anaeromyxobacter sp. K	447217	S	0	0.00000	9	0.00000	1	0.00000	20	0.00000	1	0.00000
Chondromyces crocatus	52	S	0	0.00000	6	0.00000	8	0.00000	8	0.00000	0	0.00000
Sandaracinus amylolyticus	927083	S	0	0.00000	53	0.00001	12	0.00000	51	0.00001	2	0.00000
Desulfosarcina ovata	83564	S	0	0.00000	32	0.00001	27	0.00001	48	0.00001	1	0.00000
Desulfobacter postgatei	2293	S	0	0.00000	41	0.00001	38	0.00001	70	0.00001	0	0.00000
Desulfococcus oleovorans	181663	S	0	0.00000	8	0.00000	7	0.00000	14	0.00000	1	0.00000
Desulfopila sp. IMCC35005	2569541	S	0	0.00000	5	0.00000	8	0.00000	15	0.00000	0	0.00000
Desulfurivibrio alkaliphilus	427923	S	0	0.00000	32	0.00001	17	0.00000	38	0.00001	0	0.00000
Desulfocapsa sulfexigens	65555	S	0	0.00000	3	0.00000	5	0.00000	10	0.00000	0	0.00000
Persicimonas caeni	2292766	S	0	0.00000	39	0.00001	27	0.00001	31	0.00001	0	0.00000
Bradymonas sediminis	1548548	S	0	0.00000	17	0.00000	23	0.00001	18	0.00000	0	0.00000
Bradymonadales bacterium V1718	2600177	S	0	0.00000	14	0.00000	7	0.00000	13	0.00000	0	0.00000
Desulfomonile tiedjei	2358	S	0	0.00000	2	0.00000	8	0.00000	12	0.00000	0	0.00000
Desulfarculus baarsii	453230	S	0	0.00000	4	0.00000	14	0.00000	7	0.00000	0	0.00000
Campylobacter sp. RM6914	1032243	S	0	0.00000	36	0.00001	12	0.00000	30	0.00001	0	0.00000
Campylobacter peloridis	488546	S	0	0.00000	4	0.00000	0	0.00000	11	0.00000	1	0.00000
Campylobacter armoricus	2505970	S	0	0.00000	2	0.00000	3	0.00000	1	0.00000	0	0.00000
Campylobacter hepaticus	1813019	S	0	0.00000	2	0.00000	1	0.00000	10	0.00000	0	0.00000
Sulfurospirillum multivorans	66821	S	0	0.00000	6	0.00000	3	0.00000	0	0.00000	0	0.00000
Helicobacter himalayensis	1591088	S	0	0.00000	27	0.00001	8	0.00000	12	0.00000	0	0.00000
Helicobacter canis	29419	S	0	0.00000	17	0.00000	8	0.00000	21	0.00000	0	0.00000
Helicobacter sp. MIT 01-6242	222136	S	0	0.00000	5	0.00000	4	0.00000	6	0.00000	0	0.00000
Helicobacter mustelae	217	S	0	0.00000	5	0.00000	4	0.00000	3	0.00000	0	0.00000
Helicobacter heilmannii	35817	S	0	0.00000	1	0.00000	0	0.00000	3	0.00000	0	0.00000
Sulfuricurvum kujiense	148813	S	0	0.00000	42	0.00001	18	0.00001	23	0.00000	0	0.00000
Wolinella succinogenes	844	S	0	0.00000	8	0.00000	5	0.00000	9	0.00000	0	0.00000
Sulfurovum lithotrophicum	206403	S	0	0.00000	5	0.00000	11	0.00000	5	0.00000	0	0.00000
Nautilia profundicola	244787	S	0	0.00000	4	0.00000	7	0.00000	2	0.00000	0	0.00000
Burkholderia sp. RPE67	758796	S	0	0.00000	47	0.00001	14	0.00000	42	0.00001	0	0.00000
Burkholderia sp. NRF60-BP8	1637853	S	0	0.00000	31	0.00001	12	0.00000	26	0.00001	0	0.00000
Burkholderia sp. MSMB0856	1637869	S	0	0.00000	25	0.00000	17	0.00000	51	0.00001	0	0.00000
Burkholderia sp. Bp7605	1740163	S	0	0.00000	18	0.00000	11	0.00000	49	0.00001	0	0.00000
Burkholderia sp. LA-2-3-30-S1-D2	1637862	S	0	0.00000	21	0.00000	3	0.00000	16	0.00000	0	0.00000
Burkholderia sp. CCGE1001	640510	S	0	0.00000	19	0.00000	3	0.00000	16	0.00000	0	0.00000
Burkholderia sp. PAMC 28687	1795874	S	0	0.00000	7	0.00000	10	0.00000	29	0.00001	0	0.00000
Burkholderia sp. KBS0801	1179675	S	0	0.00000	6	0.00000	3	0.00000	18	0.00000	0	0.00000
Burkholderia sp. PAMC 26561	1795043	S	0	0.00000	2	0.00000	11	0.00000	38	0.00001	0	0.00000
Burkholderia sp. YI23	1097668	S	0	0.00000	1	0.00000	3	0.00000	2	0.00000	0	0.00000
Burkholderia vietnamiensis	60552	S	0	0.00000	43	0.00001	33	0.00001	81	0.00002	1	0.00000
Burkholderia anthina	179879	S	0	0.00000	3	0.00000	3	0.00000	18	0.00000	1	0.00000
Burkholderia ambifaria	152480	S	0	0.00000	3	0.00000	2	0.00000	19	0.00000	0	0.00000
Burkholderia pyrrocinia	60550	S	0	0.00000	3	0.00000	6	0.00000	0	0.00000	0	0.00000
Burkholderia latens	488446	S	0	0.00000	4	0.00000	0	0.00000	26	0.00001	0	0.00000
Burkholderia metallica	488729	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000
